MSA_word,count_MSA
بترتيب,1
لنتجول,1
ونستمتع,1
لنعود,1
تتعشوا,1
بقيتم,1
تتعش,1
أتعش,1
سيخاصمني,1
تتنمر,1
مشاكلي,1
عيوبي,1
تنكرين,1
وتمشين,1
تشتكين,1
وتؤذينني,1
العراف,1
يخاصمني,1
واشتكيته,1
تلوميني,1
وتنشر,1
وغضبت,1
الانزعاج,1
فعلي,1
بصديقة,1
الصديقة,1
وتصرخ,1
تركض,1
وفورا,1
تحترمني,1
فبكت,1
وبكت,1
بكاء,1
بمفردها,1
رأيه,1
القاسي,1
احتدم,1
مصممة,1
التقيؤ,1
تتخربط,1
وأطلقه,1
لاحظتني,1
ببرودة,1
وسخونة,1
حامل؟,1
ليعتذر,1
وأعادني,1
ويبتعد,1
واجعل,1
صبرك,1
انقطاع,1
شبابها,1
ممازحة,1
حوامل,1
كتفي,1
انهرت,1
وحسب,1
مصلحتكم,1
بالشفقة,1
مغفرة,1
للذنوب,1
ذكرني؛,1
بصحتي,1
ترتاحي,1
وتتبسطي,1
لتعييرنا,1
يعبثون,1
وبدني,1
مكسور,1
لدغة,1
زلن,1
تستسلم,1
لسم,1
وتتفوه,1
حمقاء,1
لأفرط,1
سأفرط,1
كانت؟,1
وأنك,1
والأناقة,1
وتضايقني,1
سقفه,1
نسيج,1
عنكبوت,1
وتعلق,1
يشم,1
عني؛,1
ينكر,1
بإعطائي,1
قاموسه,1
ليخاصمني,1
أعادني,1
فصلني,1
إقناعها,1
علينا؛,1
يتبعوننا,1
الشوارع,1
معطفها,1
متبرجة,1
ومخادعة,1
يتبعوننا؛,1
ملأته,1
وبعضه,1
أضافته,1
تقيأت,1
لكمت,1
وكالعادة,1
الفتن,1
أسبها,1
وأعايرها,1
تنتظرني,1
رددتها,1
بموس,1
لدين,1
ملأتها,1
فرق,1
الأسواق,1
أجبته,1
السمعة,1
انزلق,1
بالرد,1
وخطفه,1
لمح,1
البصر,1
قاض,1
اتصالي,1
المطلقة,1
مجتمعنا,1
ومررت,1
بأشهر,1
أية,1
أذية,1
الدمع,1
وجاءني,1
بالشمتة,1
يسود,1
وستمر,1
وسأجعلها,1
تسنح,1
سأنتقم,1
وأسترد,1
عقيم,1
عاقرا,1
للإنجاب,1
أخطط,1
لخطتي,1
متعاطفة,1
سيقبل,1
الضرة؟,1
الجيدات,1
مندهشة,1
تقصد؟,1
ستوافقين,1
طلاقك,1
تدافع,1
أخدعه,1
اقتراحه,1
أعطته,1
يزوج,1
أقنعها,1
الطلاق؟,1
بعمق,1
عارضوني,1
ترو,1
بمشاعرها,1
أتيت؟,1
آذتك,1
ورددت,1
تتلون,1
الأصفر,1
الشائعات,1
وتلعنه,1
الكلبة,1
المنافقة,1
العاهرة,1
بسرعة؟,1
قهرتها,1
وتعيد,1
يتفاجأن,1
متفاجئات,1
شريكة,1
السوسة,1
وأثرت,1
بعزة,1
وكرامة,1
ويقسم,1
بالتساوي؛,1
تشرب,1
وتنام,1
والشعوذة,1
إيماني,1
وأذكاري,1
وقريبة,1
ممسوخة,1
تفزع,1
وترجوه,1
سأقتل,1
مدللات,1
ومتشبثات,1
كالغراء,1
على؟,1
القريبة,1
تخفض,1
ترفعه,1
تجيبوني,1
أشكركم,1
عبرت,1
أحسد,1
رحاب,1
والفريدة,1
نوعها,1
جزيل,1
سؤالك,1
اليمنى,1
آت,1
بإرادتي,1
تشيب,1
الأبدان,1
القواعد,1
رسمية,1
للقصص,1
أعيدها,1
للذين,1
يخونونني,1
الاقتراحات,1
توضع,1
ولنبدا,1
تسببت,1
الصاع,1
نهتم,1
أغنياء,1
يديره,1
موظفة,1
تقاعد,1
نسبي,1
أصيبت,1
بسرطان,1
لأختها,1
وأختان,1
نفقد,1
أتسبب,1
سيجدني,1
أفوت,1
طيور,1
ومعقد,1
وعكس,1
المتوقع,1
المهرج,1
كالحناء,1
صخرة,1
الحنين,1
المفضلة,1
أفراد,1
القدوة,1
اذهبوا,1
للمدرسة,1
لأتعلم,1
فضلها,1
تريني,1
وتساعدني,1
بأخواتي,1
نشتبك,1
ونتجادل,1
أمرا,1
يجعلنا,1
نحدق,1
الشدة,1
خصام,1
تصورنا,1
جانبا؛,1
الفأر,1
للكلام,1
شؤوننا,1
فعادة,1
الخصومة,1
فظل,1
ضربا,1
مليسي؟,1
أكملته,1
بضربها,1
وتوبيخها,1
صدقيني,1
السهل,1
ومليء,1
بالفضائح,1
تلتقين,1
بالرجال,1
الحدائق,1
تنطق,1
يرحموها,1
وعزلوها,1
ارتكبته,1
أخرجوها,1
مدرستها,1
ضاع,1
تؤثر,1
طبيعية,1
والقرفة,1
السلمية,1
يمنحها,1
يزد,1
غامضة,1
عامها,1
واتبعي,1
يقنعها,1
لتخضع,1
بالبيت,1
والصديقة,1
والأخت,1
فقدنا,1
بالعزيمة,1
والإرادة,1
بنجاح,1
وبصحة,1
استجابت,1
رضيت,1
تبرأ,1
سليمة,1
وغنيمة,1
أمنا,1
وفاة,1
القويات,1
شافاها,1
وملازمة,1
للفراش,1
أسلم,1
عمرا,1
شفائها,1
وعدم,1
بقاء,1
مستمرة,1
وتذهب,1
فحصا,1
وتابع,1
مختصا,1
تشخيص,1
لحسن,1
حواجبها,1
وشعرها,1
ينموان,1
بشرتها,1
يتبعها,1
أخيه,1
الحنون,1
ناضجا,1
يهبها,1
اقبلي,1
تحلمين,1
ترده,1
بعيدين,1
مكسورة,1
ترفض,1
توكي,1
رآها,1
يحتاجونه,1
سأتلقى,1
متابعتنا,1
فتوقفنا,1
وتحدثنا,1
يتبعنا,1
رقمك؛,1
عاطلا,1
تعرفينها؟,1
تري؟,1
الصمغ,1
ستخسرين,1
حال؟,1
جاد,1
بحظره,1
أصلحي,1
ويوسوس,1
ليبق,1
وأعطتها,1
بأعمالنا,1
وكاتمة,1
للنهاية,1
وأكرر,1
تخبرك,1
ومنخفضة,1
بأسئلتي,1
المتنزهات,1
مفتونة,1
لزوجتي,1
ولنرى,1
بالفيلا,1
سبيله,1
سلبته,1
تفكيره,1
يخدعني,1
أتعلق,1
وأخطبك,1
وآخذك,1
وألتقي,1
زوجان,1
ونحب,1
البعض؛,1
لإلياس,1
متوقع؛,1
لائق,1
وتخطبني,1
صيفه,1
وجودي,1
يشركني,1
يباركهم,1
ودراسة,1
جلبني,1
لخمس,1
ويقيم,1
يقتنع,1
ويصر,1
أوجه,1
وجهي؟,1
ليخدعها,1
بالإحراج,1
اثنتان,1
منهن,1
شهدت,1
الزواج؛,1
يستهزئ,1
أدلت,1
يليه,1
وضعونا,1
بالأيام,1
وتقدم,1
تزويجها,1
فأكملت,1
جمعني,1
ألتق,1
ويتحدث,1
أغفي,1
بذل,1
ناقصا,1
وجاءتها,1
العمارية,1
وجاءاها,1
والزهور,1
ليلتها,1
ستسكن,1
والحالة,1
عبء,1
بكينا,1
وسطنا,1
نمزح,1
وسأشعر,1
ويحاول,1
وصديقي,1
أجيب,1
يرسلها,1
واستمرينا,1
ستخطب,1
وستقيم,1
لأضيفه,1
المساءات,1
لأستعد,1
ابنتكم,1
لتساعدنا,1
وتنظيم,1
طالبة,1
ومتحمسة,1
سرور,1
وبنوايا,1
وسأجهز,1
بحجة,1
توضح,1
تجاهله,1
لأصنع,1
تتخيلوا,1
صديقة,1
اختفى؛,1
خائفة؟,1
قابلتها,1
تعانقني,1
ستصبحين,1
وبسلام,1
يخططان,1
لحياتهما,1
للأفضل,1
ويفتتن,1
يغار,1
وأعشقك,1
أقفل,1
لأكمل,1
جامعتي,1
تذهبين,1
مفاجئ,1
تناقشنا,1
مصرة,1
أدار,1
اشغل,1
بأفكارك,1
تشغلني,1
لأقوله,1
به؛,1
وشأنه,1
تخبر,1
لابنتك,1
لتقابلها,1
الخاطبة,1
فنهضت,1
لتخطب,1
بصرف,1
سيضغط,1
ليقنعني,1
تلمي,1
شتات,1
وتعودي,1
أبي؟,1
إعادة,1
ينزعج,1
تجادلي,1
يلتفون,1
ويخطبونني,1
كالصخرة,1
ستتزوجين,1
وستذهبين,1
لتديري,1
وأطفالك,1
شجعتني,1
تضغط,1
أومأت,1
برأسها,1
فصرخ,1
ليتزوج,1
سأتوكل,1
بتوفيق,1
يبد,1
خطوبتي,1
ووجدتني,1
الحناء,1
مستعجلة,1
ومتعبة,1
ببطنها,1
تتناوله,1
الأسابيع,1
أدينا,1
فرضنا,1
يقيم,1
مفروش,1
ومجهز,1
بشيء؛,1
يوفره,1
وعاملني,1
مدريري,1
الغيرة,1
يؤثرون,1
تصنعي,1
الصديقات,1
أخسره,1
جهوده,1
واهتم,1
سبوع,1
دعتنا,1
وأحتفل,1
التزامات,1
مسبقة,1
وسآخذك,1
بد,1
أسبوعي,1
وأريدكم,1
سأدبر,1
ليحضرك,1
وأقنعته,1
مقتنعة,1
يواجهها,1
يعدها,1
للكتب,1
شيئا؛,1
مسرورا,1
وفرحا,1
يتجادلون,1
البازار,1
ذاهبين,1
أردها,1
لتصبر,1
وألا,1
العقيقة,1
لمولودتها,1
تظهري,1
الآن؛,1
أزالت,1
الأسورة,1
وقتنا,1
شماتة,1
واحتقر,1
المحترمة,1
يخاصم,1
يسبني,1
ويصفني,1
بالعاهرة,1
يحبطني,1
تشكو,1
تقليدية,1
ريفية,1
وتحترم,1
نميمة,1
يحك,1
ظهره,1
وحشي,1
العظام,1
للأسفل,1
مستحيلة,1
السيئة؟,1
مخطئين,1
بخصوصه,1
فخلال,1
نائمات,1
تدحرجت,1
إيقاظه,1
حان,1
ألما,1
غلبني,1
ليذهب,1
وفوجئ,1
أيقظتني,1
نادت,1
ارتعبت,1
وأخذوني,1
أغيره,1
أبدله,1
الأعذار,1
وجهان,1
يخفي,1
نرجسيته,1
أظهرها,1
أحلم؟,1
تزوجته؟,1
مخطئة؟,1
وتنازلت,1
أجله؟,1
خداع,1
لأوجهك,1
القبلة,1
مخفية,1
الدفاع,1
للدفاع,1
متاحة,1
ويغضب,1
ففتحتها,1
وصدقتني,1
المجروحة,1
واشكي,1
ينقطع؛,1
قطعتهم,1
بنظرتي,1
الواي,1
إرجاعها,1
صبرت؟,1
كلتاهما,1
وسيطلقان,1
همومهم,1
وشأنهم,1
فأصبر,1
يفاجئني,1
يملأني,1
أصبر؟,1
نفد,1
حشرة,1
ويوقعني,1
يقول؟,1
النداء,1
ستمرض,1
آخذها,1
أصرت,1
التقطي,1
لمنزلنا,1
كممرض,1
وألقى,1
صافحته,1
قدميهم,1
وأحدثي,1
الواجهة,1
يرهم,1
يصدم,1
شتمني,1
وصار,1
اليمين,1
بالطلاق,1
لإصلاح,1
صورهم؟,1
وصورني؟,1
أرسلها,1
التسبب,1
الرسائل,1
يتآمر,1
سريرها,1
دعيه,1
وكدت,1
لتؤثر,1
بتصويري,1
ووصفتني,1
رسائلها,1
تحرك,1
مواجهتها,1
أضاف,1
ورحلت,1
سنفاجأ,1
تطلقت؟,1
عرفت؟,1
تأكدت,1
عيب؛,1
بخصوصها,1
تحتفظ,1
غرامية,1
رؤيتي,1
لتخطط,1
جاءنا,1
طلاقها,1
وأربيها,1
توصلت,1
وتفاهمت,1
ستخطط,1
سببا,1
يدعموني,1
يقفوا,1
بعظمة,1
وتراني,1
طليقها,1
بالبناء,1
والتمثيل,1
كدليل,1
بإمكاننا,1
تربيتها,1
الانفصال,1
للانتقاد,1
والعيب,1
أطفئ,1
وأرد,1
مصدومين,1
وسنعيش,1
أوقاتا,1
ترض,1
يعجبهن,1
صرخوا,1
اللائق,1
يذكروا,1
أهانوني,1
لمشكلة,1
يذكروها,1
حرية,1
مبنية,1
أعيشها,1
كشفت,1
وواجهتنا,1
بطليقها,1
تورطوا,1
يتجاهلونني,1
اطلقي,1
بيتكم,1
مصنع,1
طنجة,1
الأسرة,1
وغاضبة,1
خذلوني,1
الإذلال,1
سببتموه,1
بسببه؟,1
والأخير,1
الصواب؟,1
أتصرف؟,1
أؤخر,1
أهنته,1
بالإيمان,1
السكوت,1
حفرت,1
لصديقك,1
حفرة؛,1
انغمس,1
الهوس,1
بالحفر,1
سيسقط,1
بقيا,1
العتق,1
قافية,1
متأصلة,1
القافية,1
أنقش,1
الإيمان,1
منحه,1
مائة,1
تعطينه,1
موثوقا,1
أختنا,1
غاضبان,1
شفاها,1
ستتصرف,1
وتدبر,1
علاقتك,1
علاقتكم,1
وأختك,1
والإنسان,1
يتحملها,1
الإنسانة؛,1
زوجتها,1
لرجل,1
حرض,1
ليطلقك,1
تأثيره,1
تغييره,1
فتعرف,1
وتصالحا,1
إصلاحه,1
اعذريني,1
وسامحتك,1
باطلا,1
طلاقه,1
سيجيبني,1
جوابا,1
جائزا,1
الموضوع؟,1
المقام,1
احتسبي,1
بدقة,1
الصاعقة,1
التصالح,1
يبخلوا,1
وسيخبرونك,1
يرحمكم,1
تحديثاتها,1
سأسألكم,1
والأطباق,1
أنشأت,1
والطبخ,1
نملكه,1
للوصفات؟,1
ادعموني,1
ترتفع,1
جميلاتي,1
ستدعمونني؟,1
جربوا,1
حكايات,1
سم؟,1
ولنستمع,1
وضربوني,1
بالحائط,1
ابنا,1
عشقته,1
مراهقتي,1
يجنني,1
ويؤثر,1
وذو,1
عضلية,1
وقسم,1
كالشعرة,1
يدعي,1
كونه,1
نظرات,1
مقاومة,1
ويوبخ,1
قدرا,1
وتبتعد,1
توسع,1
مشاكس,1
يحترمني,1
متفهمة,1
ويلتي,1
أسب,1
وأجادل,1
أفهمه,1
ويكف,1
يبتعد,1
وأضيق,1
وأهتم,1
خافية,1
بالشوق,1
والقلق,1
بعصبية,1
لأخفيها,1
يراها,1
ستوبخني,1
هاتفا,1
يتذكر,1
السفر,1
وننشف,1
نبدو,1
تناديها,1
معتبرة,1
إياي,1
إثبات,1
يحسبني,1
وصغيرة,1
يكبرني,1
وكريما,1
مستند,1
المسند,1
أبوح,1
عددهم,1
ويصاحبني,1
يتركوني,1
الأخوي,1
السطحي,1
القطرية,1
مستمرات,1
إطار,1
وخطب,1
مريضة؛,1
فراخها,1
ليخطب,1
وتركني؟,1
ينقصني؟,1
وأظل,1
خطوبته,1
تصر,1
وانهارت,1
والاعتراف,1
ولكننا,1
أنشأ,1
الاحترام؛,1
بإعجاب,1
كيانا,1
السمانة,1
لابنه,1
يعجبني؛,1
قررت؟,1
دراستك؟,1
الأمر؟,1
فتحدثت,1
ستنقلبين,1
وتوكلي,1
أعطس,1
وأسعل,1
بالاختناق,1
قضيناها,1
ونشيطين,1
يخطبون,1
تستعد,1
وتجهز,1
بترتيبها,1
وصبغتها,1
قومت,1
حاجبي,1
ونظفت,1
بفستان,1
متفاجئة,1
أحبه؛,1
مهووسا,1
باقة,1
سروالا,1
وقميصا,1
أعمى,1
تظنين؟,1
أتحملهم,1
لزمت,1
بخطوبة,1
أنفصل,1
وماذا؟,1
أخطب,1
افتقدناك,1
ترفضين,1
تحدق,1
تضحك؟,1
صرخة,1
أكرههم,1
افهموني,1
وأحضري,1
ليوقفوا,1
أنوح,1
وتأثرت,1
بتلاوة,1
أرادته,1
وفلانة,1
تزوجته,1
يقرأ,1
ووجدوني,1
مبعثر,1
البخور,1
المكتبة,1
مكسورا,1
وليلا,1
سيسيل,1
يخصه,1
أفزعتموهم,1
وثقوا,1
أعتمد,1
أعترض,1
وبقوة,1
أتنقل,1
وأترنح,1
وأخذتني,1
ومجنونة,1
واتركني,1
ولنلعن,1
حازمة,1
تكذبين,1
نجننك,1
استفزنا,1
ستضربني,1
نادم,1
جارك,1
تتلقون,1
وأعتز,1
وتتصرف,1
بغطرسة,1
أتعبتني,1
واصلي,1
حذائي,1
وأراقب,1
بأسبوع,1
آذيتني,1
ودعوت,1
وشعر,1
بتدوير,1
برأس,1
وعنيدة,1
فأدخلوني,1
وشغلوا,1
متكورة,1
تظلمت,1
عيناه,1
غصنا,1
شجرة,1
وضغط,1
بسحبي,1
عمود,1
وأنزلني,1
مجنون؟,1
وجدتموني,1
داخلك؛,1
سنفرحك,1
جدية,1
سأستخرج,1
البخار,1
أباك,1
وكبلوني,1
تحذيري,1
احذروا,1
قتلتموني,1
سأأخذها,1
سمي,1
ووالد,1
يحميه,1
بصيرته,1
شمسك,1
لحفر,1
إليك؟,1
سيأخذ,1
فتحدث,1
وعبر,1
علامات,1
نفصح,1
التظاهر,1
مؤمنا,1
تمتلكها,1
واظهر,1
وأظهر,1
أمان؛,1
الأسير,1
الأوباش,1
ومتشبثا,1
برضاك,1
بإرادتك,1
مصمم,1
رفضتني,1
ألف,1
توافقين,1
ننتظر؟,1
كتابي,1
أفكاري,1
وسكنا,1
يعتني,1
يهمل,1
بتجربة,1
المختصرة,1
وأخبركم,1
يتمناها,1
ورأى,1
جزائرية,1
وعاش,1
يحفظه,1
بولدنا,1
يسامحني,1
أخفتموني,1
وجعلتموني,1
تعرضي,1
أقرب,1
دللت,1
تتباهى,1
الفتيات؟,1
لمخارج,1
ستجدونها,1
مغيرين,1
لأسباب,1
سأشارككم,1
وعاودت,1
التابعة,1
لأمينة,1
نطرحها,1
وضحكتم,1
تتفقدوا,1
وتسمعوا,1
لنبحث,1
يوضع,1
كمكتب,1
لخدمة,1
لنجلس,1
نتفقد,1
فذهبنا,1
تغييرات,1
سنصور,1
وسأعرض,1
الخيارات,1
ليصبح,1
مكتملا,1
الموقع؛,1
الموقع,1
سيرسل,1
سيرسلون,1
لنلعب,1
سأفوز,1
وصديقنا,1
ثنائيا,1
كيريب,1
فازوا,1
بروندين,1
فزنا,1
الجولة,1
قاطعني,1
أحتمل,1
استفزاز,1
استفزازك,1
يعصبني,1
يفضحني,1
أقدامهم,1
بغسلها,1
بيجامة,1
والوادي,1
افعليها,1
بالغش,1
بالأرقام,1
الأرقام,1
الزائد,1
كريها,1
أفشيت,1
رغيفا,1
اطلب,1
الإذن,1
يطرحها,1
خلطنا,1
أذبتها,1
تستريح,1
السميد,1
الرقيق,1
بتشكيله,1
وتحضيره,1
عالمة,1
بالمقارنة,1
ناضجة,1
سنها,1
نضوجا,1
فتيان,1
أعمارهم,1
يتحملون,1
الأغلب,1
يدركها,1
ويعرفون,1
إمكانيات,1
إمكانياتهم,1
طفلك,1
ويعلم,1
فراغ,1
تفهمونني؟,1
ونربي,1
يخلق,1
تهمني,1
وتحدثوا,1
تفهمني,1
أكرر,1
أشرح,1
يفهمون,1
موقفا,1
معناه,1
اجتزت,1
دروسا,1
تخبروني,1
يمنعني,1
كحياة,1
زوجية,1
ملتزمين,1
جيدين,1
يتلقى,1
الضربات,1
قادرتين,1
همها,1
وكسب,1
المال؛,1
بإيجاده,1
وكبيرة,1
الطفلان,1
يحتاجان,1
يربي,1
أبا,1
ولديهم,1
بوجوده,1
لشخصين,1
ذلك؛,1
والباقي,1
وداخلا,1
محرومة,1
متضايقة,1
تدلل,1
وتأخذي,1
لترتيب,1
بلدك,1
تحقيقها,1
تستطيع؛,1
الأحلام,1
المعنيين,1
قاعدة,1
تعلمتها,1
وتتقبل,1
وتصمت,1
تنهار,1
تربطها,1
تتكلم,1
جهلا,1
ينهض,1
ليقوم,1
خادما,1
يسألها,1
وتتوقف,1
تدركين,1
واجبك,1
تفخري,1
تفهمها,1
يرتكب,1
أفعاله,1
أعصابك,1
بتهور,1
المؤكد,1
ملائكة,1
كبشر,1
نخطئ,1
كذبت؛,1
يوقعك,1
الخاطئ,1
بردة,1
تغضبين,1
تعودين,1
وتعرفين,1
بشخص؛,1
خطأك,1
فكرته,1
متابعين,1
ولأن,1
لمسألة,1
أتأذ,1
تدان,1
حماتك,1
حسبما,1
يزعم,1
أدين,1
الحماة؟,1
اشترت,1
واحتفلت,1
بذلك؟,1
الملاحظة,1
أفهمها,1
أحترمها,1
ومشاكلها,1
أرب,1
مستواي,1
تخطيط,1
وتجنبها,1
احترامه,1
الفضل,1
مكانة,1
يرتكبون,1
أخطاءهم,1
اعتذروا,1
ووالديهم,1
وأضعهما,1
تفهمين,1
ونتقبلهم,1
الأفكار,1
وكذاك,1
ستقنعهم,1
نشأوا,1
بواحد؟,1
ارتكبوا,1
ارتكبت,1
أنزعج,1
يسلب,1
سيء؟,1
ليتحدثوا,1
للأذى,1
أضر,1
تؤذي,1
تؤلم,1
تضر,1
وأمورك,1
البشر,1
وأخطائي,1
بالأخطاء,1
للعباد,1
أصلحها,1
أخطائه,1
غفلة,1
وآمل,1
الحلي,1
اخلط,1
مكافحة,1
بواجبي,1
وعفوا,1
كومونة,1
اتباعها,1
الممكن,1
لنشرب,1
وسأحضر,1
سندويشا,1
شمس,1
طقس,1
شتوي,1
والمطر,1
يهطل,1
والرغيفات,1
وأجلس,1
للاستمتاع,1
اسمعن,1
قبلاتي,1
بر,1
وصولها,1
أدعوها,1
وأدعوها,1
دعوتها,1
تخربطت,1
وقترحت,1
سنقترح,1
واعرضها,1
يسافر,1
والرؤية,1
واكتشاف,1
وأهم,1
للعادات,1
ترغبي,1
لنغير,1
اكتشاف,1
سنحاول,1
وسأخرج,1
أصمم,1
منفلت,1
كالثقل,1
أجمعه,1
كشيء,1
أسكب,1
سنحضره,1
الحاوية,1
سنعدها,1
وأحاول,1
المسمن,1
لنفعل,1
انطلقت,1
مونتاج,1
وتصوير,1
تختلط,1
صفري,1
للبيضات,1
وأربع,1
لترا,1
المهلبية,1
جبن,1
بسكويت,1
البودواير,1
نغطسه,1
تغطسه,1
صلبا,1
صلب,1
ترطيبه,1
بالقهوة,1
والكمية,1
ضعه,1
ودعه,1
لعمل,1
للتيراميسو,1
أصولها,1
نسخته,1
تعجبني؛,1
واعلموا,1
للكمية,1
وأربعة,1
لدبس,1
منخفضة,1
للفلفل,1
المطحونة,1
اثنين؟,1
ملاعق؟,1
السوط,1
ممتلئ,1
ينقصه,1
املأوا,1
أردتكم,1
أتذوق,1
واطحني,1
فصين,1
تقطعها,1
وتهرسها,1
وتغسلها,1
بالقماش,1
وتضيفها,1
المتبقية,1
للبصل,1
قشره,1
حرارته؛,1
أطبخه,1
أكاد,1
الصناديق,1
بهزها,1
مليئين,1
طبخته,1
مشاهدة,1
طهوته,1
بشوق,1
بانهيار,1
والضيوف,1
تفادي,1
المعسل,1
أظنه,1
ملحا,1
عظيمة,1
اختبرت,1
أعصابي,1
فلكم,1
وأخضر,1
أطحنهم,1
تقطيعهم,1
كبارا,1
تقطعوهم,1
يظهرون,1
فليس,1
تصنعوها,1
الصفرة؟,1
وأغلقته,1
للطهي,1
حركي,1
وكلي,1
زبيدة,1
شبيها,1
باللزج,1
ممتلئين,1
تغسلهم,1
فصان,1
جزر,1
وبطاطا؛,1
جزرة,1
وفصان,1
ثوم,1
وطحنته,1
تقطعوها,1
قطعوها,1
وضعوها,1
تذوقها,1
فطحنت,1
وبعدما,1
تبخر,1
أردت؛,1
مطبوخ,1
للشوربة,1
بقوام,1
قوام,1
وسندع,1
تبشريها,1
بالمبشرة,1
ستصل,1
لخلطه,1
وتخلطينه,1
فأضفت,1
سنغطيها,1
فتركتها,1
حوافه,1
سرها,1
عددها,1
بإزالة,1
وجهزتها,1
لتفتحه,1
يتناسب,1
فوضعته,1
نقتطع,1
ونأكل,1
مرتاحون؟,1
المصفاة,1
تحتاجونها,1
زبدة,1
الطائر,1
بتغطيته,1
وطهيه,1
ذهبيا,1
فغسلت,1
يأتيك,1
أرزهم,1
مسلوقا,1
تتقن,1
تقنياته,1
لتتمكن,1
تام,1
وأحضرت,1
الألماني,1
للبكر,1
وصببت,1
وغطيتها,1
سخنتها,1
ورششت,1
لإضافة,1
قطعا,1
كمقبلات,1
الأرز؟,1
ويمتلئ,1
الإناء,1
وسينشف,1
ناضج,1
تؤكل,1
وستبقى,1
مستهلكة,1
الزبد,1
والكمون,1
الصفارة,1
تقتل,1
صفارة,1
حصلتم,1
لتساعدوا,1
تتفتت,1
تحافظ,1
الأسياخ,1
كالكفتة,1
تثبت,1
تشكيلهم,1
ومرهقا,1
للأعصاب,1
واهتممت,1
بالملح,1
البطانية,1
نظفتها,1
مخلوط,1
جاف,1
الجبن؟,1
فليأخذ,1
وصفاتي,1
السكر؛,1
البسيط,1
تعده,1
أحضرته,1
فابقوا,1
لتشاهدوا,1
الرحيم,1
المجلة,1
أضغطه,1
الراقي,1
رحبت,1
أعجبهم,1
حظا,1
موفقا,1
سأتابعك,1
خاطركم,1
سيجيبون,1
كزا,1
تخجلي,1
الشقة؟,1
تشاهدها,1
سأقدم,1
يتبين,1
حبيبته,1
مرتفعة,1
سنشرب,1
وصنعناه,1
صنعنا,1
صنعناها,1
والتيراميسو,1
والليمون,1
الرائعة,1
وقفزنا,1
نشعر,1
أصدقائكم,1
وعائلاتكم,1
بإحساس,1
تقوموا,1
ستشعرون,1
تشعرون,1
تمشون,1
وتنسون,1
رؤوسكم,1
وكثرة,1
التوتر,1
لننشط,1
الهموم,1
اعتذارا,1
وألعب,1
عفوية,1
والعفوية,1
تعبر,1
تأتيني,1
أبالغ,1
بصوتي,1
رائعا؛,1
تبادل,1
تتعرفون,1
وتتعلمون,1
الخريجون,1
يجادلونني,1
تتعلمين,1
تتعلمي,1
الأعراض,1
بطريقتكم,1
تعرفونها,1
الخطب؟,1
وعائشة,1
وأجمع,1
غاضب,1
جميعنا,1
ودعتنا,1
عرضا,1
حضرناه,1
أضفني,1
وتفاعلت,1
يضيفني,1
أضعافا,1
مضاعفة,1
الرغبات,1
قلة,1
وقلة,1
تأكدوا,1
بإرادتك؛,1
الأفعال,1
التلقائية,1
تصاب,1
بجرح,1
بالضغط,1
وأستيقظ,1
أفقدها,1
تتأثر,1
أخاف؛,1
سمكة,1
العفن,1
الفاسدة,1
وزنه,1
وننتقل,1
لننتقل,1
ويأكلها,1
وأجانب,1
والعرب,1
بالكفتة,1
الخضراء؟,1
تطبخين,1
الجسدية,1
تجعلوه,1
كفتة,1
وغالبا,1
جميلة؛,1
لأعد,1
الآونة,1
أحبها,1
مجانين,1
أسلاك,1
ناقشتها,1
بالعجينة,1
نحضرها,1
تستفيدون,1
وتأخذون,1
أفكارا,1
تحضرونها,1
وضيوفكم,1
أطفالكم,1
ألح,1
تأتوا,1
والتيك,1
للبرغل,1
متوفرا,1
برغل,1
بالغرض؛,1
كؤوس,1
كأسين,1
يغلى,1
نتركه,1
فالملاعق,1
معجون,1
وعجينة,1
للطحن,1
الأيسو,1
يبشر,1
وللتوابل,1
وثوم,1
اللذين,1
ببشرهما,1
رائحتهم,1
نستخدم,1
بعجن,1
إيقافه,1
وأعجنها,1
الكفتة؛,1
تفعلون,1
وسأغلفها,1
بالسلوفان,1
وحلو,1
جريئات؛,1
فتيات؟,1
ولأربعة,1
تفتقدوا,1
يمده,1
يبتلعه,1
أعصاب,1
صورت,1
أحرره,1
تحميل,1
بتقطيع,1
شرائط,1
ولفها,1
أغطسها,1
يعتقدون,1
وعملية,1
للعجينة,1
تتركه,1
رطوبة,1
وثم,1
ضعها,1
واقطعها,1
بالسكين,1
سأرش,1
أرش,1
لتحضيرها,1
سأشكله,1
هيئة,1
غيورون,1
وسأدخل,1
عجائن,1
للعجين,1
وأشياء,1
إسباني,1
المستطاع,1
تروه,1
مكرمل,1
ومحمر,1
أجففه,1
وأغسل,1
حدة,1
للتأكد,1
نظافتها,1
يفرش,1
فحسب,1
ويأكله,1
يلفونها,1
ويزنونها,1
بالكيلو,1
ويأكلونها,1
الخطوات,1
للطاكوس,1
سآخذ,1
أخلطهم,1
سأستمر,1
حشو,1
خبزة,1
نملأ,1
نقليه,1
يحمر,1
ونقطعه؛,1
التوريك,1
طريقتهم,1
لضيوفي؟,1
للمخبوزات,1
كبريات,1
أطلس,1
ارجعوا,1
وستجدون,1
بتارت,1
الكبرس,1
وطريقتها,1
يأكلها,1
ويتعلق,1
مذاقها,1
ومشبع,1
طاجيني؟,1
شيك,1
طهيتها,1
السميت,1
التقديم,1
وضعتهم,1
وأقدم,1
أرهم,1
